cancelacion,longitud_cuenta,plan_internacional,plan_buzon,mensajes_buzon,total_minutos_dia,total_llamadas_dia,total_costo_dia,total_minutos_tarde,total_llamadas_tarde,total_costo_tarde,total_minutos_noche,total_llamadas_noche,total_costo_noche,total_minutos_internacionales,total_llamadas_internacionales,total_costo_internacional,llamadas_servicio_cliente,total_minutos_dia_log,total_llamadas_dia_log,total_costo_dia_log,total_minutos_noche_log,total_llamadas_noche_log,total_costo_noche_log,total_minutos_internacionales_log,total_llamadas_internacionales_log,total_costo_internacional_log
No,91,no,no,0,0.580110497237569,0.5576923076923078,0.5801340645947592,210.1,113,17.86,0.48039940828402355,0.7788461538461539,0.48026315789473695,0.6258992805755397,0.30000000000000004,0.6266666666666668,3,5.318610069815799,4.672828834461906,3.5703774100329357,5.281171207713066,4.867534450455582,2.2823823856765264,2.5649493574615367,1.3862943611198906,1.4445632692438664
No,127,no,yes,36,0.5113950276243093,0.6634615384615384,0.5112736136502133,126.8,76,10.78,0.7307692307692306,0.22115384615384615,0.7310855263157895,0.5683453237410072,0.8,0.5680000000000001,1,5.216022123821206,4.770684624465665,3.4701013603093664,5.577084821610244,4.276666119016055,2.553343811341229,2.501435951739211,2.1972245773362196,1.3912819026309298
No,113,no,yes,23,0.586671270718232,0.5096153846153847,0.5866341661588462,152.0,60,12.92,0.3435650887573964,0.10576923076923073,0.34375,0.4964028776978418,0.5,0.4960000000000001,2,5.327876168789581,4.624972813284271,3.5793435670456293,5.072670685015709,4.0943445622221,2.096790180014449,2.4159137783010487,1.791759469228055,1.3217558399823195
No,110,no,no,0,0.39157458563535913,0.6442307692307693,0.39163111923623806,276.4,84,23.49,0.47300295857988156,0.6153846153846155,0.4728618421052633,0.6546762589928059,0.30000000000000004,0.6560000000000001,1,5.0072963928307415,4.7535901911063645,3.2676659890376327,5.270946169751904,4.727387818712341,2.2731562823032334,2.5952547069568657,1.3862943611198906,1.4701758451005928
No,120,no,yes,39,0.5704419889502763,0.1923076923076923,0.5703839122486288,220.4,97,18.73,0.6956360946745561,0.6538461538461539,0.6957236842105263,0.5179856115107915,0.4,0.52,0,5.304796332645746,4.23410650459726,3.5567756134805992,5.540478923698008,4.762173934797756,2.519308076505333,2.4423470353692043,1.6094379124341003,1.3454723665996355
No,157,no,yes,28,0.5438535911602209,0.5673076923076924,0.543774121470648,195.5,74,16.62,0.1627218934911242,0.8750000000000001,0.1628289473684211,0.2517985611510792,0.5,0.2533333333333334,3,5.265794174842476,4.68213122712422,3.5186840771178223,4.706823839714591,4.941642422609304,1.7817091333745536,2.0541237336955462,1.791759469228055,1.0438040521731147
No,103,no,no,0,0.7299723756906078,0.5,0.7300426569165143,195.5,84,16.62,0.4985207100591715,0.46153846153846156,0.4983552631578947,0.60431654676259,0.4,0.6053333333333335,1,5.511410582008745,3.8712010109078907,3.7591048990034333,5.305789381386738,4.574710978503383,2.3045830956567186,2.5416019934645457,1.6094379124341003,1.425515074273172
Yes,117,yes,no,0,0.45580110497237575,0.3653846153846154,0.45581962218159655,177.5,87,15.09,0.6793639053254437,0.8076923076923078,0.6792763157894738,0.7769784172661871,0.7000000000000001,0.7786666666666668,2,5.12455904041457,4.465908118654584,3.3813347525659037,5.523059639225943,4.890349128221754,2.503073953743449,2.714694743820879,2.0794415416798357,1.5706970841176697
No,140,no,no,0,0.6795580110497238,0.5096153846153847,0.6794637416209628,160.1,94,13.61,0.16531065088757396,0.48076923076923084,0.16529605263157895,0.7913669064748203,0.6000000000000001,0.792,3,5.450609176890295,4.624972813284271,3.699324711975475,4.713127327493184,4.59511985013459,1.7867469274045107,2.72785282839839,1.9459101490553132,1.5810384379124023
No,127,no,no,0,0.38535911602209943,0.41346153846153844,0.3853341458460289,203.5,78,17.3,0.5092455621301775,0.5961538461538461,0.509046052631579,0.7482014388489209,0.30000000000000004,0.7493333333333335,1,4.995183189537334,4.5217885770490405,3.255786178888298,5.320078858329549,4.709530201312334,2.3174737054877963,2.6878474937846906,1.3862943611198906,1.547562508716013
No,83,yes,no,0,0.8162983425414365,0.375,0.8163721308145439,216.3,126,18.39,0.20488165680473364,0.548076923076923,0.20476973684210528,0.60431654676259,0.4,0.6053333333333335,1,5.607638614103299,4.477336814478207,3.85354607566917,4.804840381116659,4.663439094112067,1.864080130807681,2.5416019934645457,1.6094379124341003,1.425515074273172
No,121,no,no,0,0.505524861878453,0.701923076923077,0.5055860247816372,218.4,98,18.56,0.3546597633136093,0.5288461538461539,0.3544407894736842,0.3741007194244605,0.5,0.376,1,5.206750173022546,4.804021044733257,3.4613513044819024,5.0912931971137105,4.6443908991413725,2.1126345090356,2.2512917986064953,1.791759469228055,1.1939224684724346
No,145,no,yes,43,0.768646408839779,0.47115384615384615,0.7686370099532805,162.1,95,13.78,0.8180473372781063,0.3653846153846154,0.8182565789473684,0.5611510791366907,0.4,0.5626666666666668,2,5.5556690891919835,4.584967478670572,3.802431328798052,5.66261319761813,4.465908118654584,2.6326080059353516,2.4932054526026954,1.6094379124341003,1.3862943611198906
No,113,no,no,0,0.5479972375690608,0.4903846153846154,0.54803981312208,221.4,125,18.82,0.3942307692307692,0.1826923076923077,0.3939144736842105,0.525179856115108,0.6000000000000001,0.5253333333333334,1,5.271973391208435,4.605170185988092,3.5248888540047054,5.155024196721561,4.219507705176107,2.169053700369523,2.451005098112319,1.9459101490553132,1.3506671834767394
No,117,no,no,0,0.2337707182320442,0.6826923076923078,0.23380052813325208,206.7,91,17.57,0.8627958579881656,0.548076923076923,0.8634868421052633,0.4892086330935252,0.7000000000000001,0.4906666666666667,1,4.642465970731788,4.787491742782046,2.916689066213538,5.703782474656201,4.663439094112067,2.671386216730619,2.4069451083182885,2.0794415416798357,1.3164082336557241
No,65,no,no,0,0.5276243093922652,0.6538461538461539,0.5275238675604307,157.6,117,13.4,0.5976331360946745,0.3653846153846154,0.5978618421052632,0.30215827338129503,0.6000000000000001,0.30399999999999994,1,5.241217774507464,4.762173934797756,3.4946877247494945,5.43066055353575,4.465908118654584,2.418588768750352,2.1400661634962708,1.9459101490553132,1.1085626195212777
No,56,no,no,0,0.6591850828729282,0.6153846153846155,0.6591509242331911,248.5,118,21.12,0.2766272189349112,0.9038461538461539,0.2763157894736842,0.25899280575539574,0.4,0.2586666666666667,1,5.424950017481403,4.727387818712341,3.674273301724574,4.952299717083292,4.962844630259907,1.9906103279732201,2.066862759472976,2.4849066497880004,1.0508216248317612
No,96,no,no,0,0.7779696132596684,0.6442307692307693,0.7779809059516555,146.0,46,12.41,0.7536982248520709,0.375,0.7541118421052633,0.5899280575539569,0.4,0.5920000000000001,5,5.566051801190121,4.7535901911063645,3.8126445614478675,5.600272098286537,4.477336814478207,2.574899688314705,2.5257286443082556,1.6094379124341003,1.4134230285081433
No,151,no,no,0,0.49585635359116026,0.6538461538461539,0.49583587243550675,292.1,138,24.83,0.7403846153846152,0.5096153846153847,0.7409539473684211,0.4676258992805757,0.4,0.4693333333333334,0,5.191288793789513,4.762173934797756,3.4461707473048864,5.586874056410478,4.624972813284271,2.5626389983283526,2.379546134130174,1.6094379124341003,1.2947271675944
Yes,83,no,no,0,0.5006906077348066,0.6923076923076924,0.500710948608572,227.4,116,19.33,0.3261834319526627,0.6346153846153847,0.3264802631578947,0.8992805755395685,0.7000000000000001,0.9013333333333333,0,5.824228627732068,4.795790545596741,4.066630723654585,5.042779747422823,4.74493212836325,2.0706530356467567,2.8213788864092133,2.0794415416798357,1.6620303625532709
No,139,no,yes,23,0.42299723756906077,0.7788461538461539,0.4229128580134064,247.0,96,21.0,0.7156065088757395,0.6153846153846155,0.7154605263157895,0.7482014388489209,0.2,0.7493333333333335,0,5.066385309200747,4.867534450455582,3.3246762437544124,5.561450566078405,4.727387818712341,2.5384474167160302,2.6878474937846906,1.0986122886681096,1.547562508716013
No,6,no,no,0,0.5127762430939227,0.6634615384615384,0.5126955108673573,256.7,72,21.82,0.41752958579881644,0.29807692307692313,0.41776315789473684,0.4964028776978418,0.2,0.4960000000000001,1,5.218191322068752,4.770684624465665,3.4722769633431074,5.190732155868099,4.382026634673881,2.201659174404085,2.4159137783010487,1.0986122886681096,1.3217558399823195
No,115,no,yes,24,0.369475138121547,0.7307692307692307,0.3694901482835669,183.4,129,15.59,0.3664940828402366,0.6346153846153847,0.3667763157894737,0.45323741007194246,0.4,0.45333333333333337,1,4.963543686562405,4.8283137373023015,3.22525543183224,5.110782242701195,4.74493212836325,2.130609828254235,2.3608540011180215,1.6094379124341003,1.2781522025001875
No,87,no,no,0,0.3494475138121548,0.47115384615384615,0.34938045906967297,172.2,108,14.64,0.26553254437869817,0.5096153846153847,0.265625,0.2733812949640288,0.5,0.2746666666666667,0,4.922168312773925,4.584967478670572,3.1851121947153915,4.930870325627393,4.624972813284271,1.9726911717329554,2.0918640616783932,1.791759469228055,1.0715836162801904
No,141,no,no,0,0.6284530386740331,0.5961538461538461,0.6284785699776558,241.5,111,20.53,0.6945266272189348,0.5288461538461539,0.6949013157894737,0.6258992805755397,0.6000000000000001,0.6266666666666668,0,5.384953673207583,4.709530201312334,3.635214929528243,5.539300835990577,4.6443908991413725,2.5185025992165158,2.5649493574615367,1.9459101490553132,1.4445632692438664
No,141,no,yes,36,0.5262430939226519,0.4903846153846154,0.5263050985171643,241.4,116,20.52,0.6057692307692306,0.548076923076923,0.6060855263157895,0.5179856115107915,0.5,0.52,3,5.2390980068880655,4.605170185988092,3.492864570187979,5.440250862436703,4.663439094112067,2.4274540750399147,2.4423470353692043,1.791759469228055,1.3454723665996355
No,62,no,no,0,0.22030386740331498,0.5288461538461539,0.220190940483445,135.4,122,11.51,0.6320266272189348,0.326923076923077,0.6324013157894738,0.6402877697841727,0.1,0.6400000000000001,1,4.604169685654508,4.6443908991413725,2.87976009730157,5.47058858748849,4.418840607796598,2.4553061800117097,2.580216829592325,0.6931471805599453,1.4562867329399256
No,146,no,no,0,0.5911602209944752,0.9903846153846155,0.591102985984156,148.6,89,12.63,0.37536982248520695,0.41346153846153844,0.375,0.20143884892086333,0.30000000000000004,0.20266666666666666,1,5.334167019441734,5.0238805208462765,3.5854614949154477,5.125153747538848,4.5217885770490405,2.1424163408412245,1.9600947840472698,1.3862943611198906,0.9745596399981308
No,92,no,yes,33,0.718232044198895,0.42307692307692313,0.7182612228316066,213.8,92,18.17,0.6028106508875739,0.5384615384615384,0.6027960526315789,0.6330935251798562,0.2,0.6346666666666668,2,5.497577977398914,4.532599493153256,3.745496054532832,5.436774109695053,4.653960350157523,2.423917378161571,2.5726122302071057,1.0986122886681096,1.4516138272405332
No,185,no,yes,31,0.5341850828729282,0.7500000000000001,0.5342270972983953,163.3,133,13.88,0.7363165680473371,0.7500000000000001,0.736842105263158,0.30215827338129503,0.30000000000000004,0.30399999999999994,1,5.251225759014186,4.844187086458591,3.5046560900303856,5.582744146279145,4.844187086458591,2.558776498354456,2.1400661634962708,1.3862943611198906,1.1085626195212777
No,148,no,no,0,0.5763121546961326,0.5192307692307693,0.5762746292910828,243.2,128,20.67,0.7233727810650887,0.40384615384615385,0.7236842105263158,0.5467625899280577,0.30000000000000004,0.5466666666666667,1,5.313205979041787,4.634728988229636,3.5650154668915506,5.569488886872828,4.51085950651685,2.546315277916644,2.4765384001174837,1.3862943611198906,1.3711807233098425
No,94,no,yes,38,0.4661602209944751,0.7307692307692307,0.46617915904936014,193.3,116,16.43,0.1486686390532544,0.24038461538461542,0.1488486842105263,0.6834532374100721,0.4,0.6853333333333335,1,5.1422481808981475,4.8283137373023015,3.3985271531062766,4.671893818030999,4.304065093204169,1.752672080520008,2.624668592163159,1.6094379124341003,1.4951487660319727
No,32,no,no,0,0.6761049723756907,0.375,0.6760105626650417,187.4,90,15.93,0.3265532544378697,0.04807692307692313,0.3264802631578947,0.21582733812949645,0.2,0.21600000000000003,0,5.446306244261486,4.477336814478207,3.6951100038645723,5.043425116919247,3.9889840465642745,2.0706530356467567,1.9878743481543455,1.0986122886681096,0.9932517730102834
No,68,no,no,0,0.6975138121546961,0.548076923076923,0.6975421490960797,223.5,105,19.0,0.11723372781065089,0.29807692307692313,0.1167763157894737,0.7122302158273381,0.2,0.7120000000000002,1,5.472690753492817,4.663439094112067,3.721104601408673,4.589040804058207,4.382026634673881,1.682688374173693,2.653241964607215,1.0986122886681096,1.5173226235262947
No,64,no,yes,27,0.5075966850828729,0.41346153846153844,0.5076173065204144,169.7,98,14.42,0.3661242603550295,0.3653846153846154,0.365953947368421,0.525179856115108,0.5,0.5253333333333334,2,5.2100324516804655,4.5217885770490405,3.464485120898074,5.1101789244325175,4.465908118654584,2.1294214739848565,2.451005098112319,1.791759469228055,1.3506671834767394
No,25,no,no,0,0.2907458563535912,0.375,0.2906764168190128,211.5,101,17.98,0.7514792899408282,0.3653846153846154,0.7516447368421053,0.5179856115107915,0.4,0.52,3,4.789988622980633,4.477336814478207,3.0577676644734435,5.598051520023959,4.465908118654584,2.5726122302071057,2.4423470353692043,1.6094379124341003,1.3454723665996355
No,65,no,no,0,0.2821132596685083,0.375,0.28214503351614867,178.9,93,15.21,0.4315828402366863,0.9807692307692307,0.43174342105263164,0.7769784172661871,0.2,0.7786666666666668,1,4.768988271217486,4.477336814478207,3.0378334495726262,5.211669559822364,5.017279836814924,2.2202898502672155,2.714694743820879,1.0986122886681096,1.5706970841176697
No,179,no,no,0,0.6357044198895028,0.42307692307692313,0.6355880560633759,149.4,125,12.7,0.6619822485207099,0.5384615384615384,0.6620065789473685,0.20143884892086333,0.5,0.20266666666666666,0,5.394536224288579,4.532599493153256,3.644404964012107,5.504111279527133,4.653960350157523,2.485739636091892,1.9600947840472698,1.791759469228055,0.9745596399981308
No,94,no,no,0,0.75103591160221,0.5384615384615384,0.7509648588259191,169.0,125,14.37,0.3890532544378698,0.5576923076923078,0.3889802631578948,0.5611510791366907,0.7000000000000001,0.5626666666666668,2,5.535758222563071,4.653960350157523,3.7828250669564643,5.146912912388804,4.672828834461906,2.162172939277301,2.4932054526026954,2.0794415416798357,1.3862943611198906
No,62,no,no,0,0.3867403314917128,0.41346153846153844,0.3867560430631729,190.4,107,16.18,0.4789201183431951,0.6442307692307693,0.4786184210526315,0.6402877697841727,0.30000000000000004,0.6400000000000001,0,4.997887721273753,4.5217885770490405,3.25848107946056,5.279134547131263,4.7535901911063645,2.280339484046726,2.580216829592325,1.3862943611198906,1.4562867329399256
No,127,no,no,0,0.5766574585635359,0.5288461538461539,0.5766808856388381,229.4,86,19.5,0.4789201183431951,0.6250000000000001,0.4786184210526315,0.5899280575539569,0.30000000000000004,0.5920000000000001,2,5.313698468586339,4.6443908991413725,3.5655812377694427,5.279134547131263,4.736198448394496,2.280339484046726,2.5257286443082556,1.3862943611198906,1.4134230285081433
No,116,no,no,0,0.47790055248618785,0.4326923076923077,0.47796059313426775,194.1,76,16.5,0.5262573964497039,0.6153846153846155,0.5263157894736842,0.9280575539568345,1.0,0.9280000000000002,3,5.161924741642482,4.543294782270004,3.417726683613366,5.342334251964811,4.727387818712341,2.337952236831337,2.8449093838194073,2.3978952727983707,1.6808279085207734
No,70,no,no,0,0.6802486187845304,0.7115384615384616,0.6802762543164736,292.3,112,24.85,0.5011094674556211,0.6153846153846155,0.5008223684210527,0.5035971223021585,0.0,0.504,3,5.4514675460417115,4.812184355372417,3.7003138317395994,5.309257306586371,4.727387818712341,2.307572634505085,0.0,0.0,0.0
No,94,yes,yes,23,0.5593922651933702,0.7403846153846155,0.5594149908592321,214.5,136,18.23,0.8006656804733727,0.5288461538461539,0.800986842105263,0.44604316546762596,0.5,0.44800000000000006,4,5.288771953704505,4.836281906951478,3.541249137109912,5.6461533618195645,4.6443908991413725,2.617395832834079,2.3513752571634776,1.791759469228055,1.2725655957915476
Yes,126,no,no,0,0.07976519337016576,0.4423076923076923,0.079626244160065,138.7,118,11.79,0.26294378698224846,0.41346153846153844,0.26315789473684215,0.6187050359712232,0.1,0.6186666666666668,5,4.0809215418899605,4.553876891600541,2.387844936944869,4.925803358579558,4.5217885770490405,1.9685099809725544,2.5572273113676265,0.6931471805599453,1.43746264769429
No,67,no,yes,36,0.2779696132596685,0.6057692307692307,0.2778793418647166,237.7,94,20.2,0.38535502958579876,0.5288461538461539,0.3856907894736843,0.4748201438848922,0.4,0.4746666666666667,2,4.758749273916392,4.718498871295094,3.027715319407042,5.141078590121545,4.6443908991413725,2.157559320943788,2.388762789235098,2.5649493574615367,1.3001916620664788
No,19,no,no,0,0.5214088397790055,0.48076923076923084,0.5214300223440991,254.3,57,21.62,0.54844674556213,0.7596153846153847,0.5485197368421053,0.8129496402877698,0.7000000000000001,0.8133333333333335,2,5.231643233280044,4.59511985013459,3.4855385300959063,5.3706380281276624,4.852030263919617,2.363680192353857,2.747270914255491,2.0794415416798357,1.597365331199831
No,170,yes,no,0,0.7762430939226519,0.1923076923076923,0.776152752386756,245.0,122,20.83,0.25406804733727806,0.701923076923077,0.25411184210526316,0.366906474820144,0.30000000000000004,0.3680000000000001,3,5.564137192142683,4.23410650459726,3.810654511039857,4.9082333604781745,4.804021044733257,1.9530276168241771,2.2407096892759584,1.3862943611198906,1.184789984909162
No,73,no,no,0,0.6187845303867404,0.9326923076923078,0.6187284176315254,268.5,135,22.82,0.6490384615384615,0.42307692307692313,0.6488486842105263,0.5395683453237412,0.4,0.5413333333333334,1,5.372032404370318,4.983606621708336,3.6224725219163374,5.489763831118992,4.532599493153256,2.47232786758114,2.468099531471619,2.639057329615259,1.366091653802371
No,106,no,no,0,0.4267955801104973,0.25,0.4267722933170831,64.3,139,5.47,0.4911242603550295,0.5288461538461539,0.490953947368421,0.4964028776978418,0.4,0.4960000000000001,1,5.073297055220967,4.31748811353631,3.331489969237335,5.295814236329918,4.6443908991413725,2.295560478057081,2.4159137783010487,1.6094379124341003,1.3217558399823195
No,93,no,no,0,0.8166436464088399,0.22115384615384615,0.8165752589884216,229.4,108,19.5,0.04289940828402361,0.701923076923077,0.042763157894736864,0.5467625899280577,0.30000000000000004,0.5466666666666667,2,5.6080055192624325,4.276666119016055,3.8537580972961702,4.360547602996757,4.804021044733257,1.4996230464268938,2.4765384001174837,1.3862943611198906,1.3711807233098425
No,164,no,no,0,0.43335635359116026,0.6057692307692307,0.43327239488117,163.2,126,13.87,0.44896449704142,0.6153846153846155,0.44901315789473684,0.4100719424460432,0.30000000000000004,0.41066666666666674,1,5.085124146086995,4.718498871295094,3.342861804649192,5.236973736306985,4.727387818712341,2.2428350885882717,2.302585092994046,1.3862943611198906,1.2325602611778486
No,51,no,no,0,0.6812845303867403,0.5865384615384616,0.6812918951858622,187.4,95,15.93,0.6120562130177514,0.5673076923076924,0.611842105263158,0.4172661870503597,0.30000000000000004,0.41866666666666674,1,5.452753719852455,4.700480365792417,3.701548857214599,5.4475990692637914,4.68213122712422,2.4336133554004498,2.312535423847214,1.3862943611198906,1.2412685890696329
No,107,no,no,0,0.3408149171270719,0.35576923076923084,0.34084907576680884,180.5,94,15.34,0.17196745562130172,0.6442307692307693,0.17187500000000003,0.4028776978417267,0.4,0.40266666666666673,0,4.9037921984782065,4.454347296253507,3.16758253048065,4.729156165769083,4.7535901911063645,1.80005827204275,2.2925347571405443,1.6094379124341003,1.2237754316221157
No,130,no,no,0,0.4896408839779007,0.5865384615384616,0.48953889904529757,90.7,104,7.71,0.6372041420118342,0.20192307692307698,0.6373355263157896,0.44604316546762596,0.2,0.44800000000000006,1,5.18122159467179,4.700480365792417,3.436242723404956,5.476463551931511,4.248495242049359,2.4604431776096263,2.3513752571634776,1.0986122886681096,1.2725655957915476
No,80,no,no,0,0.6035911602209945,0.25,0.6034938045906967,195.1,77,16.58,0.5269970414201182,0.6826923076923078,0.5271381578947368,0.3956834532374102,0.4,0.3973333333333333,2,5.351384087484729,4.31748811353631,3.602231647388264,5.343290732190768,4.787491742782046,2.3389170222414357,2.2823823856765264,1.6094379124341003,1.2178757094949273
No,94,no,no,0,0.3535911602209945,0.673076923076923,0.353646150721105,203.2,88,17.27,0.3117603550295857,0.798076923076923,0.31167763157894735,0.7266187050359714,0.2,0.7280000000000002,0,4.930870325627393,4.77912349311153,3.1937631240531257,5.017279836814924,4.882801922586371,2.0476928433652555,2.667228206581955,1.0986122886681096,1.5303947050936475
No,118,no,yes,23,0.8784530386740331,0.038461538461538436,0.8785293520211253,166.6,111,14.16,0.19748520710059164,0.3846153846153847,0.1973684210526316,0.44604316546762596,0.4,0.44800000000000006,1,5.671603576291966,3.970291913552122,3.916413353729439,4.788324729085938,4.48863636973214,1.8500283773520307,2.3513752571634776,1.6094379124341003,1.2725655957915476
No,117,no,yes,23,0.5628453038674033,0.3653846153846154,0.5628681698151533,177.0,86,15.05,0.4245562130177514,0.42307692307692313,0.42434210526315785,0.2517985611510792,0.6000000000000001,0.2533333333333334,1,5.293807211070151,4.465908118654584,3.546163151912341,5.201255653704905,4.532599493153256,2.21046980408624,2.0541237336955462,1.9459101490553132,1.0438040521731147
No,78,no,no,0,0.3957182320441989,0.6826923076923078,0.39569368271379235,182.2,115,15.49,0.7241124260355027,0.7500000000000001,0.7245065789473685,0.4604316546762591,0.8,0.4613333333333335,0,5.01529110563245,4.787491742782046,3.2752561583043085,5.570251082031678,4.844187086458591,2.547098670044448,2.3702437414678603,2.1972245773362196,1.2864740258376797
Yes,208,no,no,0,0.5006906077348066,0.1826923076923077,0.500710948608572,176.3,113,14.99,0.4289940828402366,0.5192307692307693,0.4292763157894737,0.5323741007194245,0.6000000000000001,0.5333333333333334,2,5.791488055075306,4.219507705176107,4.034417613641752,5.207845463383961,4.634728988229636,2.217027204632399,2.4595888418037104,1.9459101490553132,1.358409157630355
Yes,131,yes,yes,26,0.8901933701657457,0.5096153846153847,0.8901076579321551,199.7,97,16.97,0.7011834319526626,0.7596153846153847,0.7014802631578948,0.7553956834532376,0.7000000000000001,0.7573333333333334,4,5.6832395734248715,4.624972813284271,3.9276994848131537,5.546348633370026,4.852030263919617,2.5249283241374862,2.6946271807700692,2.0794415416798357,1.5539252025038417
No,63,no,no,0,0.16540055248618785,0.15384615384615385,0.1653463335364615,177.0,106,15.05,0.6656804733727808,0.3942307692307693,0.6661184210526316,0.6978417266187051,0.30000000000000004,0.6986666666666668,0,4.430816798843313,4.174387269895637,2.715356776284648,5.508173023535311,4.499809670330265,2.4898941912990393,2.639057329615259,1.3862943611198906,1.5062971535145868
No,53,no,yes,24,0.3819060773480663,0.9423076923076924,0.38188096689010764,220.5,136,18.74,0.6812130177514792,0.46153846153846156,0.6817434210526316,0.7050359712230216,0.5,0.7066666666666668,3,4.9883896851489355,4.990432586778736,3.2492110246642736,5.525054453372377,4.574710978503383,2.505525936990736,2.6461747973841225,1.791759469228055,1.5129270120532565
No,62,no,no,0,0.5082872928176796,0.5096153846153847,0.5082266910420474,328.2,93,27.9,0.6630917159763312,0.798076923076923,0.6636513157894737,0.5683453237410072,0.1,0.5680000000000001,2,5.21112415484566,4.624972813284271,3.4654233539614268,5.5053315359323625,4.882801922586371,2.4874035299865875,2.501435951739211,0.6931471805599453,1.3912819026309298
No,97,no,no,0,0.631560773480663,0.3653846153846154,0.6315254925858217,184.0,94,15.64,0.6464497041420116,0.5961538461538461,0.6463815789473685,0.223021582733813,0.8,0.22400000000000003,3,5.389071729816501,4.465908118654584,3.6391638618680036,5.486869473092628,4.709530201312334,2.469793011977952,2.0014800002101243,2.1972245773362196,1.0043016091968684
No,105,no,no,0,0.36429558011049723,0.5865384615384616,0.3642088157627463,178.6,51,15.18,0.5595414201183431,0.33653846153846156,0.5592105263157895,0.2517985611510792,0.30000000000000004,0.2533333333333334,2,4.953006181259619,4.700480365792417,3.214867803470662,5.384495062789089,4.430816798843313,2.3758355547336385,2.0541237336955462,1.3862943611198906,1.0438040521731147
No,157,no,no,0,0.4060773480662983,0.548076923076923,0.40605321958155594,257.5,80,21.89,0.489644970414201,0.4326923076923077,0.4893092105263158,0.43884892086330946,0.4,0.44000000000000006,1,5.03500265054455,4.663439094112067,3.2943542860441064,5.293807211070151,4.543294782270004,2.2935443483418965,2.341805806147327,1.6094379124341003,1.264126727145683
No,66,no,yes,36,0.24723756906077354,0.2692307692307693,0.24720698760918142,209.8,77,17.83,0.4611686390532544,0.6634615384615384,0.4613486842105263,0.6330935251798562,0.2,0.6346666666666668,1,4.679349584162343,4.343805421853684,2.9517803860248084,5.254365479018854,4.770684624465665,2.258633205464863,2.5726122302071057,1.0986122886681096,1.4516138272405332
No,122,no,no,0,0.7206491712707183,0.48076923076923084,0.7206987609181393,83.9,72,7.13,0.4219674556213017,0.34615384615384615,0.421875,0.7482014388489209,0.8,0.7493333333333335,2,5.500441550638171,4.59511985013459,3.7483269127573564,5.1973914479580765,4.442651256490317,2.2071749081893874,2.6878474937846906,2.1972245773362196,1.547562508716013
No,38,no,no,0,0.5500690607734807,0.4423076923076923,0.5500710948608571,186.7,95,15.87,0.5828402366863905,0.40384615384615385,0.5830592105263158,0.5395683453237412,0.5,0.5413333333333334,3,5.275048739608683,4.553876891600541,3.527830032595521,5.412984441526163,4.51085950651685,2.402430427963762,2.468099531471619,1.791759469228055,1.366091653802371
No,106,no,no,0,0.6174033149171271,0.451923076923077,0.6173065204143814,151.9,70,12.91,0.7189349112426036,0.7307692307692307,0.71875,0.6402877697841727,0.5,0.6400000000000001,3,5.370172803648464,4.564348191467836,3.620600613360642,5.5649034757050835,4.8283137373023015,2.5416019934645457,2.580216829592325,1.791759469228055,1.4562867329399256
No,99,no,no,0,0.6287983425414364,0.6153846153846155,0.6286816981515336,246.7,89,20.97,0.5931952662721891,0.3942307692307693,0.5929276315789473,0.8992805755395685,0.7000000000000001,0.9013333333333333,3,5.38541207339897,4.727387818712341,3.6354786773868213,5.425390449111513,4.499809670330265,2.413231613081109,2.8213788864092133,2.0794415416798357,1.6620303625532709
No,99,no,no,0,0.7113259668508287,0.23076923076923073,0.7113548649197644,155.6,98,13.23,0.45303254437869805,0.5865384615384616,0.4531250000000001,0.5971223021582734,1.0,0.5973333333333334,1,5.489350863944013,4.290459441148391,3.737431494696102,5.2428046566177775,4.700480365792417,2.248128907197987,2.533696813957432,2.3978952727983707,1.4182774069729414
No,144,yes,no,0,0.5814917127071824,0.5,0.5815559618119033,247.6,103,21.05,0.47559171597633126,0.4423076923076923,0.47532894736842113,0.6187050359712232,0.4,0.6186666666666668,0,5.320567975482857,4.61512051684126,3.572345637857985,5.274536837882633,4.553876891600541,2.2762411176544437,2.5572273113676265,2.4849066497880004,1.43746264769429
No,82,no,yes,24,0.4147099447513812,0.798076923076923,0.41458460288442,244.5,106,20.78,0.20968934911242598,0.1923076923076923,0.20970394736842105,0.5323741007194245,0.30000000000000004,0.5333333333333334,1,5.051137237405586,4.882801922586371,3.3098128198603027,4.8154311114712876,4.23410650459726,1.873339456220478,2.4595888418037104,1.3862943611198906,1.358409157630355
No,86,no,yes,31,0.45752762430939226,0.8750000000000001,0.45744464757261827,113.0,118,9.61,0.6701183431952662,0.701923076923077,0.6702302631578947,0.6402877697841727,0.6000000000000001,0.6400000000000001,1,5.127529045567755,4.941642422609304,3.3840512228271846,5.513025439041145,4.804021044733257,2.494031557565001,2.580216829592325,1.9459101490553132,1.4562867329399256
Yes,70,yes,no,0,0.6616022099447514,0.48076923076923084,0.6615884623197237,228.1,115,19.39,0.027736686390532506,0.4326923076923077,0.027138157894736864,0.5035971223021585,0.4,0.504,2,5.428028973069694,4.59511985013459,3.6773128177424708,4.3067641501733345,4.543294782270004,1.4562867329399256,2.9231615807191558,1.6094379124341003,1.749199854809259
